number of adults,number of children,number of weekend nights,number of week nights,car parking space,lead time,repeated,P-C,P-not-C,average price ,special requests,date of reservation,booking_status--converted,total_nights,total_guests,type of meal_Meal Plan 2,type of meal_Meal Plan 3,type of meal_Not Selected,room type_Room_Type 2,room type_Room_Type 3,room type_Room_Type 4,room type_Room_Type 5,room type_Room_Type 6,room type_Room_Type 7,market segment type_Complementary,market segment type_Corporate,market segment type_Offline,market segment type_Online
1,0,2,2,0,163,0,0,0,100,0,6/5/2018,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,34,0,0,0,69.3,0,10/18/2017,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,2,0,87,0,0,0,56.94,1,3/20/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,49,0,0,0,180.375,0,7/20/2018,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0,4,0,57,0,0,0,116.45,0,3/29/2018,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,56,0,0,0,120,0,6/8/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,36,0,0,0,72.07,1,9/25/2018,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,0,1,0,40,0,0,0,176.4,2,10/15/2018,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,5,0,104,0,0,0,79.2,0,11/1/2018,1,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,3,0,180,0,0,0,114.75,0,8/11/2018,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,0,219,0,0,0,76.67,0,9/4/2017,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,0,1,0,76,0,0,0,180.375,0,8/13/2018,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,2,3,0,54,0,0,0,94,0,11/6/2018,0,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,2,0,0,10,0,0,0,118,1,8/28/2018,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,221,0,0,0,71.28,0,12/31/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,134,0,0,0,63.75,1,8/20/2017,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,37,0,0,0,70,0,12/14/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,59,0,0,0,75,0,11/11/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,143,0,0,0,100,0,8/25/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,2,4,0,111,0,0,0,168.3,1,9/17/2018,0,6,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,7,0,0,0,126,2,9/22/2017,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,134,0,0,0,94.5,0,5/17/2018,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,1,1,52,1,0,2,67,0,10/13/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,2,0,289.5,0,0,0,115,0,7/21/2018,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,3,0,41,0,0,0,105,2,10/18/2017,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,85,0,0,0,82.45,0,3/29/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,53,0,0,0,96.3,0,3/6/2018,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,1,0,137,0,0,0,89.75,0,9/12/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,1,98,0,0,0,89.75,0,5/30/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,5,0,0,0,119,0,5/31/2018,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,3,0,0,0,87.7,0,11/8/2017,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,3,0,95,0,0,0,121.5,2,7/13/2018,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,20,0,0,0,180.375,2,10/27/2017,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,1,2,0,35,0,0,0,129,1,10/28/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,8,0,0,0,103,2,11/21/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,28,0,0,0,103.4,2,10/29/2018,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,111,0,0,0,72.25,0,7/13/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,0,0,22,0,0,0,139,1,8/21/2018,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,2,0,2,0,145,0,0,0,180.375,2,8/17/2018,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,1,5,0,289.5,0,0,0,159.23,1,12/27/2018,1,6,3,1,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,0,0,0,0,109,0,8/14/2017,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,0,0,150,0,0,0,91.48,1,9/25/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,289.5,0,0,0,91.8,1,12/1/2018,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,0,0,0,0,0,20.975,2,9/16/2018,0,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0
2,0,1,3,0,19,0,0,0,74.8,2,11/24/2018,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,5,0,67,0,0,0,64.67,1,12/20/2018,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,17,0,0,0,76.29,1,12/2/2018,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,5,0,257,0,0,0,73.95,0,12/17/2018,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,99,0,0,0,134.16,2,5/6/2018,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,0,52,0,0,0,108.11,2,5/27/2018,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,3,0,117,0,0,0,105.26,0,6/9/2018,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,12,0,0,0,180,1,10/21/2018,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,0,0,0,162,1,8/7/2017,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,1
2,0,0,4,0,58,0,0,0,98.6,1,3/29/2018,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,211,0,0,0,100,0,5/20/2018,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,4,0,0,0,112,1,5/21/2018,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,79,0,0,0,75,0,11/13/2017,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,211,0,0,0,100,0,5/20/2018,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,12,0,0,0,71,0,1/19/2018,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,211,0,0,0,100,0,5/20/2018,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,1,0,220,0,0,0,128,0,9/17/2018,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0,2,3,0,22,0,0,0,180.375,0,8/21/2018,1,5,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,0,46,0,0,0,60,0,11/13/2017,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,0,2,0,37,0,0,0,105.3,2,10/22/2017,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,7,0,80,0,0,0,63.46,0,7/31/2017,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,220,0,0,0,172,0,9/17/2018,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,3,0,222,0,0,0,111.35,2,9/29/2018,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,52,0,0,0,140.4,0,5/11/2018,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,1,0,155,0,0,0,103.5,0,7/18/2018,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,8,0,0,0,151.33,2,9/30/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,208,0,0,0,80.75,0,7/30/2018,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,136,0,0,0,86.36,1,8/11/2018,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,0,0,75,0,0,0,105,0,10/30/2018,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,1,0,145,0,0,0,94.5,0,8/29/2017,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,172,0,0,0,95,0,6/24/2018,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0,4,0,106,0,0,0,152.1,0,8/24/2018,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,2,2,0,144,0,0,0,96.9,0,7/22/2018,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,30,0,0,0,140,0,6/2/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,5,0,70,0,0,0,85,1,7/11/2018,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,55,0,0,0,100,0,9/9/2017,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,164,0,0,0,115,0,10/16/2018,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,1,2,0,66,0,0,0,180.375,1,10/24/2018,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,1
2,0,0,5,0,254,0,0,0,90.95,0,10/25/2018,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,34,0,0,0,73.8,0,3/20/2018,0,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,1,3,0,15,0,0,0,85.55,1,,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,1,0,100,0,0,0,80.75,0,9/25/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,1,0,45,0,0,0,95.1,1,6/26/2018,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,2,2,3,0,99,0,0,0,180.375,0,10/21/2018,1,5,4,1,0,0,0,0,0,0,1,0,0,0,0,1
2,0,2,1,0,23,0,0,0,109,0,1/2/2018,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,1,0,133,0,0,0,118.8,0,9/3/2018,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,2,1,0,5,0,0,0,96,0,10/4/2017,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,3,0,134,0,0,0,90.9,0,6/30/2018,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,193,0,0,0,120,0,6/20/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,3,0,156,0,0,0,122.63,2,10/31/2018,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,1,12,1,0,9,67,1,10/12/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,1,0,93,0,0,0,72.25,0,7/23/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,233,0,0,0,90,0,10/14/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,4,0,37,0,0,0,94.18,2,11/25/2017,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0,22,0,0,0,89,2,9/12/2018,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,161,0,0,0,130,0,3/25/2018,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,91,0,0,0,80,0,4/4/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,65,0,0,0,68.85,1,7/10/2017,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,3,0,108,0,0,0,92.4,0,5/4/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,133,0,0,0,109.8,0,6/27/2018,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,19,0,0,0,156,0,4/30/2018,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0,15,0,0,0,124,1,8/17/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,0,0,26,0,0,0,160,1,10/2/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,73.81,0,8/2/2018,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,2,0,0,0,80,0,1/29/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,289.5,0,0,0,89,0,11/3/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,68,0,0,0,93.78,0,12/30/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,5,0,0,0,130.13,0,4/28/2018,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,40,0,0,0,95,0,7/26/2018,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,1,0,96,0,0,0,94.5,0,7/11/2017,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,0,0,18,0,0,0,80,0,12/11/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,2,0,86,0,0,0,146.6,1,11/6/2018,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,217,0,0,0,126.9,2,9/15/2018,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,164,0,0,0,100,0,10/2/2017,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,211,0,0,0,100,0,5/20/2018,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,31,0,0,0,72.8,2,2/20/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2,1,0,151,0,0,0,168.3,2,7/10/2018,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,2,5,0,85,0,0,0,140.27,2,7/10/2018,0,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,2,3,0,70,0,0,0,87.48,2,10/30/2018,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,218,0,0,0,90.95,1,8/20/2018,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,139,0,0,0,85.5,0,7/2/2018,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,1,1,0,2,20.975,0,5/5/2018,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,2,2,0,11,0,0,0,145,0,7/10/2018,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,1,2,0,36,0,0,0,160.5,0,2/26/2018,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,2,5,0,18,0,0,0,142.43,1,8/27/2018,1,7,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,2,0,3,0,75,0,0,0,157.6,0,4/14/2018,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,1,4,0,142,0,0,0,138.55,1,8/8/2018,0,5,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,2,0,107,0,0,0,95.2,1,4/15/2018,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,2,0,18,0,0,0,96,2,9/13/2017,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,48,0,0,0,130,0,9/14/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,3,0,87,0,0,0,82.45,1,4/7/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,91,0,0,0,75,0,5/10/2018,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,289.5,0,0,0,115,1,8/18/2018,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,9,0,55,0,0,0,74.8,1,12/13/2018,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,14,0,0,0,90,1,8/24/2017,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,13,0,0,0,89,0,6/14/2018,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,41,0,0,0,107.1,0,6/28/2018,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,2,0,111,0,0,0,94.78,0,8/8/2018,0,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,4,0,151,0,0,0,71,0,1/19/2018,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,4,0,289.5,0,0,0,86.7,0,12/13/2018,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,1,0,202,0,0,0,109.8,0,10/22/2018,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,1,63,0,0,0,103.5,2,7/23/2018,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,4,0,0,0,89,1,4/18/2018,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,103,0,0,0,80,0,5/4/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,28,0,0,0,110,0,11/2/2018,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0,5,0,85,0,0,0,134.1,2,8/16/2018,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,45,0,0,0,81,0,9/12/2018,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,27,0,0,0,108,0,9/30/2017,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,2,0,62,0,0,0,63.49,1,3/13/2018,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,2,0,188,0,0,0,130,0,6/15/2018,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,1,0,0,0,151,1,8/4/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,6,0,0,0,97,2,8/26/2017,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,4,0,129,0,0,0,114.3,0,8/6/2018,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,67,0,0,0,67.5,1,3/10/2018,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,3,6,0,160,0,0,0,97.56,1,7/18/2018,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,259,0,0,0,90,0,5/5/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,76,0,0,0,120,0,10/10/2018,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,3,0,102,0,0,0,68,0,12/5/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,289.5,0,0,0,52,0,11/25/2018,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,71,0,0,0,79.2,2,11/3/2018,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,56,0,0,0,71.52,0,2/8/2018,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,1,19,1,0,9,98,1,10/26/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,1,0,13,0,0,0,100,1,9/15/2018,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,20.975,0,12/11/2017,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,4,0,195,0,0,0,90.9,2,10/18/2018,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,4,0,0,0,93,1,2/25/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,2,0,0,0,142,2,12/28/2018,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,34,0,0,0,95.17,1,9/26/2018,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,4,0,86,0,0,0,61.5,0,3/23/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,3,6,0,104,0,0,0,120.8,2.5,7/18/2018,0,9,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,17,0,0,0,79,0,3/9/2018,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,56,0,0,0,93.6,0,12/7/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,192,0,0,0,95,0,6/24/2018,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,15,0,0,0,100,1,2/11/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,289.5,0,0,0,115,0,7/21/2018,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,1,2,5,0,97,0,0,0,103.7,1,12/12/2018,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,105,0,0,0,108,1,10/21/2018,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,2,1,1,0,47,0,0,0,180.375,0,8/8/2018,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0,2,0,46,0,0,0,89.1,1,6/22/2018,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,74,0,0,0,101.5,0,9/18/2017,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,4,0,38,0,0,0,120.7,1,12/21/2018,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,64,0,0,0,132.3,1,10/14/2018,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,0,6,0,0,0,155,1,5/30/2018,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,1,0,47,0,0,0,101.72,1,10/24/2018,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,3,0,51,0,0,0,116.1,0,4/28/2018,1,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1
2,2,2,1,0,71,0,0,0,180.375,1,10/22/2018,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,2,0,74,0,0,0,87,0,9/18/2017,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,2,0,102,0,0,0,159.3,0,6/10/2018,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,39,0,0,0,101.5,0,8/14/2017,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,49,0,0,0,60,0,11/6/2017,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,0,4,0,73,0,0,0,68,0,7/7/2017,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,0,0,48,0,0,0,139.5,1,10/9/2018,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0,41,0,0,0,120,2.5,10/28/2017,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,1,0,0,0,79,0,2/9/2018,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,7,0,0,0,97,1,5/16/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,4,0,34,0,0,0,50.33,0,1/31/2018,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,34,0,0,0,180.375,0,9/23/2017,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,2,1,2,1,149,0,0,0,180.375,1,8/12/2018,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1
2,2,1,3,0,102,0,0,0,173.95,2,6/27/2018,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0,4,0,205,0,0,0,85.5,2,10/18/2018,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,1,3,0,196,0,0,0,150.45,1,9/19/2018,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,1,0,188,0,0,0,164.25,1,8/8/2018,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,5,0,77,0,0,0,69.84,1,2/8/2018,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,104,0,0,0,114.3,1,7/3/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,38,0,0,0,107.55,2,8/27/2018,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,49,0,0,0,63.75,0,3/8/2018,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,0,0,289.5,0,0,0,115,1,10/23/2018,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,41,0,0,0,110,0,9/4/2017,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,12,0,0,0,93,1,2/26/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,1,1,1,2,65,0,8/28/2017,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,1,3,0,80,0,0,0,60,0,2/22/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0,45,0,0,0,86.4,0,11/19/2018,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,105,0,0,0,75,0,4/6/2018,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,1,0,31,0,0,0,63,0,12/5/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,1,0,0,0,76.25,1,1/4/2018,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1
3,0,0,1,0,40,0,0,0,150.3,2,7/6/2018,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,1,0,33,0,0,0,64,0,1/25/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
